event_id,name,year,date_raw,format,location,weight,notes
203,RuCTFE 2017,2017,"02 Dec., 02:00 PST — 02 Dec. 2017, 11:00 PST",Attack-Defense,Online,76.13,N/A
204,Juniors CTF 2017,2017,"01 Dec., 08:00 PST — 03 Dec. 2017, 08:00 PST",Jeopardy,Online,21.45,N/A
205,ph0wn 2017,2017,"29 Nov., 09:00 PST — 29 Nov. 2017, 17:00 PST",Jeopardy,On-site,25,N/A
206,TUCTF 2017,2017,"24 Nov., 15:00 PST — 26 Nov. 2017, 15:00 PST",Jeopardy,Online,19.25,N/A
207,RC3 CTF 2017,2017,"17 Nov., 18:00 PST — 19 Nov. 2017, 20:59 PST",Jeopardy,Online,18.9,N/A
208,GreHack CTF 2017,2017,"17 Nov., 13:00 PST — 17 Nov. 2017, 22:00 PST",Jeopardy,On-site,0,N/A
209,hxp CTF 2017,2017,"17 Nov., 04:00 PST — 19 Nov. 2017, 04:00 PST",Jeopardy,Online,28.59,N/A
210,CTFZone 2017 Finals,2017,"16 Nov., 02:00 PST — 17 Nov. 2017, 08:00 PST",Attack-Defense,On-site,25,N/A
211,Oman National Cyber Security CTF Finals,2017,"10 Nov., 22:00 PST — 11 Nov. 2017, 05:00 PST",Jeopardy,On-site,0,N/A
212,Trend Micro CTF 2017 - Raimund Genes Cup - The Final,2017,"10 Nov., 20:00 PST — 12 Nov. 2017, 01:00 PST",Attack-Defense,On-site,16.67,N/A
213,HCTF 2017,2017,"10 Nov., 04:00 PST — 12 Nov. 2017, 04:00 PST",Jeopardy,Online,25,N/A
214,CSAW CTF Final Round 2017,2017,"09 Nov., 18:00 PST — 11 Nov. 2017, 06:00 PST",Jeopardy,On-site,25,N/A
215,DefCamp CTF Finals 2017,2017,"09 Nov., 04:00 PST — 10 Nov. 2017, 04:00 PST",Jeopardy,On-site,22,N/A
216,CODE BLUE CTF 2017,2017,"08 Nov., 17:00 PST — 09 Nov. 2017, 23:00 PST",Jeopardy,Online,24.74,N/A
217,Hack The Nexus - Blizzard CTF 2017,2017,"05 Nov., 09:00 PST — 05 Nov. 2017, 17:00 PST",Jeopardy,On-site,5,N/A
218,InnoCTF 2017,2017,"05 Nov., 02:10 PST — 05 Nov. 2017, 10:00 PST",Jeopardy,Online,0,N/A
219,School CTF 2017,2017,"04 Nov., 23:00 PDT — 05 Nov. 2017, 06:00 PST",Jeopardy,Online,25,N/A
220,HITCON CTF 2017 Quals,2017,"03 Nov., 19:00 PDT — 05 Nov. 2017, 18:00 PST",Jeopardy,Online,69.38,N/A
221,RUSecure-CTF Preparation Round 2017,2017,"03 Nov., 17:00 PDT — 06 Dec. 2017, 15:59 PST",Jeopardy,Online,0,N/A
222,Google Capture The Flag 2017 (Finals),2017,"28 Oct., 02:00 PDT — 29 Oct. 2017, 12:00 PDT",Jeopardy,On-site,25,N/A
223,WhiteHat Challenge 05,2017,"27 Oct., 19:00 PDT — 28 Oct. 2017, 03:00 PDT",Jeopardy,Online,0,N/A
224,STMCTF 2017,2017,"25 Oct., 23:30 PDT — 26 Oct. 2017, 07:00 PDT",Jeopardy,Online,0,N/A
225,Oman National Cyber Security CTF Quals,2017,"25 Oct., 17:00 PDT — 28 Oct. 2017, 15:00 PDT",Jeopardy,Online,25,N/A
226,eCrimeCTF2017,2017,"24 Oct., 03:00 PDT — 25 Oct. 2017, 08:00 PDT",Jeopardy,On-site,0,N/A
227,Pwn2Win CTF 2017,2017,"20 Oct., 08:37 PDT — 22 Oct. 2017, 08:37 PDT",Jeopardy,Online,29.31,N/A
228,CyberSEED Social Engineering Competition 2017,2017,"19 Oct., 06:00 PDT — 20 Oct. 2017, 11:00 PDT",Jeopardy,On-site,0,N/A
229,UConn CyberSEED 2017,2017,"19 Oct., 03:00 PDT — 20 Oct. 2017, 08:00 PDT",Jeopardy,On-site,0,N/A
230,Hack.lu CTF 2017,2017,"17 Oct., 03:00 PDT — 19 Oct. 2017, 03:00 PDT",Jeopardy,Online,55.04,N/A
231,Hack Dat Kiwi 2017,2017,"12 Oct., 21:00 PDT — 14 Oct. 2017, 20:59 PDT",Jeopardy,Online,21.44,N/A
232,ICG CTF Quals 2017,2017,"09 Oct., 03:00 PDT — 11 Oct. 2017, 03:00 PDT",Jeopardy,Online,0,N/A
233,Can-CWIC CTF 2017,2017,"06 Oct., 15:00 PDT — 08 Oct. 2017, 13:00 PDT",Jeopardy,Online,25,N/A
234,Kaspersky Industrial CTF Quals 2017,2017,"06 Oct., 07:00 PDT — 08 Oct. 2017, 07:00 PDT",Jeopardy,Online,19.22,N/A
235,Block CTF 2017,2017,"04 Oct., 06:00 PDT — 13 Oct. 2017, 17:00 PDT",Jeopardy,Online,25,N/A
236,Shellter Hacking Express #16,2017,"01 Oct., 10:00 PDT — 01 Oct. 2017, 14:00 PDT",Jeopardy,Online,0,N/A
237,DefCamp CTF Qualification 2017,2017,"30 Sept., 05:00 PDT — 01 Oct. 2017, 05:00 PDT",Jeopardy,Online,14.25,N/A
238,BackdoorCTF 2017,2017,"23 Sept., 08:30 PDT — 24 Sept. 2017, 08:30 PDT",Jeopardy,Online,37.19,N/A
239,ABCTF 2017,2017,"21 Sept., 21:00 PDT — 24 Sept. 2017, 20:59 PDT",Jeopardy,Online,0,N/A
240,Codefest CTF 2017,2017,"21 Sept., 08:30 PDT — 22 Sept. 2017, 08:30 PDT",Jeopardy,Online,6.95,N/A
241,Hardwear.io NL 2017 Hardware CTF,2017,"21 Sept., 01:00 PDT — 22 Sept. 2017, 07:45 PDT",Jeopardy,On-site,0,N/A
242,VolgaCTF 2017 Finals,2017,"20 Sept., 22:00 PDT — 21 Sept. 2017, 08:00 PDT",Attack-Defense,On-site,10,N/A
243,EKOPARTY CTF 2017,2017,"15 Sept., 17:00 PDT — 17 Sept. 2017, 05:00 PDT",Jeopardy,Online,55.06,N/A
244,CSAW CTF Qualification Round 2017,2017,"15 Sept., 13:00 PDT — 17 Sept. 2017, 13:00 PDT",Jeopardy,Online,24.61,N/A
245,STEM CTF: Cyber Challenge 2017,2017,"15 Sept., 12:00 PDT — 16 Sept. 2017, 12:00 PDT",Jeopardy,Online,0,N/A
246,SEC-T CTF,2017,"13 Sept., 08:00 PDT — 15 Sept. 2017, 08:00 PDT",Jeopardy,Online,24.57,N/A
247,Security Case Study CTF,2017,"12 Sept., 12:00 PDT — 13 Sept. 2017, 12:00 PDT",Jeopardy,On-site,11,N/A
248,ASIS CTF Finals 2017,2017,"08 Sept., 10:00 PDT — 10 Sept. 2017, 10:00 PDT",Jeopardy,Online,57.34,N/A
249,Tokyo Westerns CTF 3rd 2017,2017,"01 Sept., 17:00 PDT — 03 Sept. 2017, 17:00 PDT",Jeopardy,Online,55.62,N/A
250,WhiteHat Challenge 04,2017,"25 Aug., 19:00 PDT — 26 Aug. 2017, 03:00 PDT",Jeopardy,Online,0,N/A
251,h4ckc0n 2017,2017,"25 Aug., 14:00 PDT — 26 Aug. 2017, 14:00 PDT",Jeopardy,Online,17.36,N/A
252,HackIT CTF 2017,2017,"25 Aug., 07:00 PDT — 27 Aug. 2017, 07:00 PDT",Jeopardy,Online,16.88,N/A
253,HITB CTF Singapore 2017,2017,"23 Aug., 19:00 PDT — 25 Aug. 2017, 01:00 PDT",Jeopardy,Online,20,N/A
254,Hardwear.io - Hardware Security Conference and Training,2017,"21 Aug., 03:00 PDT — 12 Sept. 2017, 11:00 PDT",Attack-Defense,On-site,0,N/A
255,RHme3 - Qualifiers,2017,"07 Aug., 04:00 PDT — 28 Aug. 2017, 04:00 PDT",Jeopardy,Online,21.57,N/A
256,SHA2017 CTF,2017,"05 Aug., 03:00 PDT — 06 Aug. 2017, 15:00 PDT",Jeopardy,Online,24.59,N/A
257,bugs_bunny ctf 2k17,2017,"29 July, 12:00 PDT — 30 July 2017, 12:00 PDT",Jeopardy,Online,21.03,N/A
258,DEF CON CTF 2017,2017,"28 July, 09:00 PDT — 30 July 2017, 04:26 PDT",Jeopardy,On-site,80,Prequalified teams only
259,CTFZone 2017,2017,"15 July, 02:00 PDT — 16 July 2017, 14:00 PDT",Jeopardy,Online,23.92,N/A
260,MeePwn CTF 1st 2017,2017,"13 July, 17:00 PDT — 15 July 2017, 17:00 PDT",Jeopardy,Online,24.59,N/A
261,PoliCTF 2017,2017,"07 July, 02:00 PDT — 09 July 2017, 02:00 PDT",Jeopardy,Online,23.31,N/A
262,h1702ctf 2017,2017,"01 July, 10:00 PDT — 15 July 2017, 16:59 PDT",Hack-Quest,Online,0,N/A
263,SECUINSIDE CTF Quals 2017,2017,"30 June, 17:00 PDT — 02 July 2017, 00:33 PDT",Jeopardy,Online,24.77,N/A
264,AltayCTF-2017,2017,"26 June, 03:00 PDT — 26 June 2017, 11:00 PDT",Jeopardy,Online,0,N/A
265,Nuit du Hack CTF Finals 2017,2017,"24 June, 12:30 PDT — 24 June 2017, 21:00 PDT",Attack-Defense,On-site,14.33,Prequalified teams only
266,Trend Micro CTF 2017 - Raimund Genes Cup - Online Qualifier,2017,"23 June, 21:00 PDT — 24 June 2017, 21:00 PDT",Jeopardy,Online,21,N/A
267,Google Capture The Flag 2017 (Quals),2017,"16 June, 17:00 PDT — 18 June 2017, 16:59 PDT",Jeopardy,Online,21.99,N/A
268,SHA2017 CTF Teaser round,2017,"10 June, 05:00 PDT — 10 June 2017, 13:00 PDT",Jeopardy,Online,0,N/A
269,LabyREnth 2017,2017,"09 June, 16:00 PDT — 23 July 2017, 16:00 PDT",Jeopardy,Online,0,N/A
270,0CTF 2017 Finals,2017,"02 June, 01:00 PDT — 03 June 2017, 08:00 PDT",Jeopardy,On-site,45,N/A
271,Security Fest 2017,2017,"31 May, 05:00 PDT — 01 June 2017, 11:00 PDT",Jeopardy,Online,23.5,N/A
272,WhiteHat Contest 13,2017,"26 May, 19:00 PDT — 27 May 2017, 19:00 PDT",Jeopardy,Online,20,N/A
273,FAUST CTF 2017,2017,"26 May, 06:00 PDT — 26 May 2017, 15:00 PDT",Attack-Defense,Online,10,N/A
274,RCTF 2017,2017,"19 May, 17:00 PDT — 21 May 2017, 17:00 PDT",Jeopardy,Online,20,N/A
275,CONFidence CTF 2017,2017,"18 May, 00:00 PDT — 19 May 2017, 06:00 PDT",Jeopardy,On-site,44.69,N/A
276,Moroccan Cyber Security Camp 2017,2017,"13 May, 01:00 PDT — 14 May 2017, 04:00 PDT",Hack-Quest,On-site,25,N/A
277,RCC-2017,2017,"13 May, 01:00 PDT — 13 May 2017, 10:00 PDT",Attack-Defense,On-site,22.5,N/A
278,PHDays VII CTF,2017,"12 May, 09:00 PDT — 12 May 2017, 18:00 PDT",Attack-Defense,Online,24.58,N/A
279,UIUCTF 2017,2017,"28 April, 17:00 PDT — 30 April 2017, 05:00 PDT",Jeopardy,Online,22.37,N/A
280,DEF CON CTF Qualifier 2017,2017,"28 April, 17:00 PDT — 30 April 2017, 17:00 PDT",Jeopardy,Online,66.2,N/A
281,WhiteHat Challenge 03,2017,"26 April, 19:00 PDT — 27 April 2017, 03:00 PDT",Jeopardy,Online,0,N/A
282,OmCTF-2017,2017,"22 April, 21:00 PDT — 24 April 2017, 05:00 PDT",Attack-Defense,On-site,0,N/A
283,YUBITSEC CTF 2017,2017,"22 April, 12:00 PDT — 24 April 2017, 12:00 PDT",Jeopardy,On-site,0,N/A
284,ångstromCTF 2017,2017,"22 April, 05:00 PDT — 27 April 2017, 05:00 PDT",Jeopardy,Online,0,N/A
285,PlaidCTF 2017,2017,"21 April, 14:00 PDT — 23 April 2017, 14:00 PDT",Jeopardy,Online,87.08,N/A
286,Insigne CTF,2017,"21 April, 12:00 PDT — 22 April 2017, 12:00 PDT",Jeopardy,Online,0,N/A
287,PACTF 2017,2017,"16 April, 09:00 PDT — 04 May 2017, 20:59 PDT",Jeopardy,Online,0,School teams only
288,BCTF 2017,2017,"14 April, 19:00 PDT — 16 April 2017, 19:00 PDT",Jeopardy,Online,15,N/A
289,RuCTF Finals 2017,2017,"13 April, 03:00 PDT — 17 April 2017, 09:00 PDT",Attack-Defense,On-site,30,N/A
290,HITB CTF Amsterdam 2017,2017,"12 April, 15:00 PDT — 13 April 2017, 15:00 PDT",Jeopardy,On-site,20,N/A
291,TAMUctf 2017,2017,"12 April, 09:00 PDT — 23 April 2017, 13:59 PDT",Jeopardy,Online,23.72,N/A
292,Codegate CTF Finals 2017,2017,"11 April, 03:00 PDT — 12 April 2017, 10:00 PDT",Jeopardy,On-site,25,Prequalified teams only
293,Sthack 2017,2017,"07 April, 22:00 PDT — 08 April 2017, 10:00 PDT",Jeopardy,On-site,0,N/A
294,FIT-HACK CTF 2017,2017,"07 April, 21:00 PDT — 14 April 2017, 21:00 PDT",Jeopardy,Online,20.89,N/A
295,SunshineCTF 2017,2017,"07 April, 13:00 PDT — 08 April 2017, 12:00 PDT",Jeopardy,Online,5,N/A
296,ASIS CTF Quals 2017,2017,"07 April, 05:30 PDT — 09 April 2017, 05:30 PDT",Jeopardy,Online,37.88,N/A
297,INS'hAck 2017,2017,"06 April, 09:30 PDT — 09 April 2017, 09:30 PDT",Jeopardy,Online,21.67,N/A
298,CyberTalents CTFs 2017,2017,"06 April, 01:00 PDT — 08 April 2017, 13:00 PDT",Jeopardy,Online,0,N/A
299,Teaser CONFidence CTF 2017,2017,"01 April, 15:30 PDT — 02 April 2017, 15:30 PDT",Jeopardy,Online,10,N/A
300,Nuit du Hack CTF Quals 2017,2017,"31 March, 14:59 PDT — 01 April 2017, 14:59 PDT",Jeopardy,Online,36.53,N/A
301,April Fools' GTF 2017,2017,"31 March, 14:00 PDT — 01 April 2017, 01:59 PDT",Jeopardy,Online,0,N/A
302,picoCTF 2017,2017,"31 March, 09:00 PDT — 14 April 2017, 09:00 PDT",Jeopardy,Online,0,School teams only
303,NSK CTF 2017,2017,"26 March, 00:00 PDT — 26 March 2017, 08:00 PDT",Attack-Defense,On-site,0,Academic teams only
304,Securinets CTF Quals 2017,2017,"25 March, 10:00 PDT — 26 March 2017, 10:00 PDT",Jeopardy,Online,14.26,N/A
305,DoubleS1405 CTF,2017,"25 March, 02:00 PDT — 26 March 2017, 14:00 PDT",Jeopardy,Online,0,N/A
306,WhiteHat Challenge 02,2017,"25 March, 02:00 PDT — 25 March 2017, 10:00 PDT",Jeopardy,Online,0,N/A
307,NSK School CTF 2017,2017,"25 March, 00:00 PDT — 25 March 2017, 07:00 PDT",Jeopardy,On-site,0,School teams only
308,Insomni'hack 2017,2017,"24 March, 10:00 PDT — 24 March 2017, 20:00 PDT",Jeopardy,On-site,44.84,N/A
309,VolgaCTF 2017 Quals,2017,"24 March, 08:00 PDT — 26 March 2017, 08:00 PDT",Jeopardy,Online,23.1,N/A
310,MITCTF 2017,2017,"18 March, 07:00 PDT — 19 March 2017, 13:00 PDT",Jeopardy,On-site,0,N/A
311,0CTF 2017 Quals,2017,"17 March, 17:00 PDT — 19 March 2017, 17:00 PDT",Jeopardy,Online,40.74,N/A
312,ScytheCTF 2017,2017,"17 March, 05:30 PDT — 17 March 2017, 17:30 PDT",Jeopardy,Online,0,N/A
313,EasyCTF 2017,2017,"13 March, 12:00 PDT — 20 March 2017, 12:00 PDT",Jeopardy,Online,0,Academic teams only
314,THC CTF 2017,2017,"03 March, 11:00 PST — 03 March 2017, 23:00 PST",Jeopardy,On-site,0,N/A
315,UCSB iCTF 2017,2017,"03 March, 09:00 PST — 04 March 2017, 09:00 PST",Attack-Defense,Online,35,N/A
316,Pragyan CTF 2017,2017,"01 March, 23:30 PST — 05 March 2017, 10:30 PST",Jeopardy,Online,6.54,N/A
317,Xiomara CTF 2017,2017,"25 Feb., 06:30 PST — 27 Feb. 2017, 06:30 PST",Jeopardy,Online,17.8,N/A
318,VolgaCTF 2017 Teaser,2017,"25 Feb., 01:00 PST — 25 Feb. 2017, 07:00 PST",Jeopardy,Online,0,N/A
319,WhiteHat Challenge 01,2017,"24 Feb., 18:00 PST — 25 Feb. 2017, 02:00 PST",Jeopardy,Online,0,N/A
320,Boston Key Party CTF 2017,2017,"24 Feb., 17:00 PST — 26 Feb. 2017, 17:00 PST",Jeopardy,Online,60,N/A
321,NeverLAN CTF 2017,2017,"24 Feb., 08:00 PST — 26 Feb. 2017, 18:00 PST",Jeopardy,Online,0,School teams only
322,CityF atBash 2017,2017,"23 Feb., 04:00 PST — 23 Feb. 2017, 11:00 PST",Jeopardy,On-site,0,School teams only
323,Game of Pwners,2017,"17 Feb., 10:00 PST — 19 Feb. 2017, 10:00 PST",Jeopardy,On-site,0,N/A
324,BSides San Francisco CTF,2017,"12 Feb., 04:00 PST — 14 Feb. 2017, 04:00 PST",Jeopardy,Online,23.68,N/A
325,h4ckc0n mini,2017,"11 Feb., 06:30 PST — 11 Feb. 2017, 10:29 PST",Jeopardy,Online,17.36,N/A
326,nullcon HackIM,2017,"10 Feb., 08:30 PST — 11 Feb. 2017, 20:30 PST",Jeopardy,Online,5,N/A
327,Codegate 2017 prequals,2017,"09 Feb., 16:00 PST — 10 Feb. 2017, 16:00 PST",Jeopardy,Online,40.55,N/A
328,BITSCTF 2017,2017,"04 Feb., 03:30 PST — 05 Feb. 2017, 03:30 PST",Jeopardy,Online,15.89,N/A
329,AlexCTF,2017,"03 Feb., 02:00 PST — 06 Feb. 2017, 02:00 PST",Jeopardy,Online,17.41,N/A
330,SECCON 2016 Final competition,2017,"27 Jan., 18:00 PST — 28 Jan. 2017, 21:00 PST",Jeopardy,On-site,25,N/A
331,Break In CTF 2017,2017,"26 Jan., 07:30 PST — 27 Jan. 2017, 07:30 PST",Jeopardy,Online,5,N/A
332,Insomni'hack teaser 2017,2017,"21 Jan., 01:00 PST — 22 Jan. 2017, 13:00 PST",Jeopardy,Online,20,N/A
333,35C3 CTF,2018,"27 Dec., 12:00 PST — 29 Dec. 2018, 12:00 PST",Jeopardy,Online,100,N/A
334,SECCON 2018 Final Japan competition,2018,"22 Dec., 17:00 PST — 22 Dec. 2018, 23:00 PST",Jeopardy,On-site,0,N/A
335,SECCON 2018 Final International competition,2018,"21 Dec., 18:00 PST — 22 Dec. 2018, 23:00 PST",Jeopardy,On-site,15,N/A
336,VincCTF,2018,"21 Dec., 04:00 PST — 21 Jan. 2019, 04:00 PST",Jeopardy,Online,0,N/A
337,Trend Micro CTF 2018 - Raimund Genes Cup - The Final,2018,"15 Dec., 06:00 PST — 16 Dec. 2018, 09:00 PST",Attack-Defense,On-site,20,N/A
338,X-MAS CTF 2018,2018,"14 Dec., 10:00 PST — 23 Dec. 2018, 10:00 PST",Jeopardy,Online,0,N/A
339,X-MAS CTF 2018,2018,"14 Dec., 10:00 PST — 21 Dec. 2018, 10:00 PST",Jeopardy,Online,24.17,N/A
340,ph0wn 2018,2018,"14 Dec., 10:00 PST — 14 Dec. 2018, 18:00 PST",Jeopardy,On-site,25,N/A
341,QCTF Starter 2018.2,2018,"08 Dec., 23:00 PST — 09 Dec. 2018, 07:00 PST",Jeopardy,On-site,0,N/A
342,hxp CTF 2018,2018,"07 Dec., 04:00 PST — 09 Dec. 2018, 04:00 PST",Jeopardy,Online,42,N/A
343,OtterCTF,2018,"06 Dec., 04:00 PST — 10 Dec. 2018, 09:00 PST",Jeopardy,Online,25,N/A
344,OverTheWire Advent Bonanza 2018,2018,"01 Dec., 04:00 PST — 26 Dec. 2018, 04:00 PST",Jeopardy,Online,23.06,N/A
345,Real World CTF 2018 Finals,2018,"01 Dec., 02:00 PST — 02 Dec. 2018, 10:00 PST",Jeopardy,On-site,25,N/A
346,Pwn2Win CTF 2018,2018,"30 Nov., 07:37 PST — 02 Dec. 2018, 07:37 PST",Jeopardy,Online,29.31,N/A
347,CTF Russian Cup 2018,2018,"29 Nov., 22:00 PST — 02 Dec. 2018, 11:00 PST",Jeopardy,On-site,0,Academic teams only
348,BCTF 2018,2018,"26 Nov., 22:00 PST — 28 Nov. 2018, 10:00 PST",Jeopardy,Online,25,N/A
349,HITB-XCTF DUBAI CTF 2018,2018,"26 Nov., 22:00 PST — 28 Nov. 2018, 03:00 PST",Jeopardy,On-site,0,N/A
350,ASIS CTF Finals 2018,2018,"23 Nov., 22:00 PST — 25 Nov. 2018, 22:00 PST",Jeopardy,Online,59.84,N/A
351,TUCTF 2018,2018,"23 Nov., 14:00 PST — 25 Nov. 2018, 14:00 PST",Jeopardy,Online,24.08,N/A
352,Kaspersky Industrial CTF 2018,2018,"23 Nov., 06:00 PST — 24 Nov. 2018, 06:00 PST",Jeopardy,Online,19.22,N/A
353,Dragon CTF 2018,2018,"19 Nov., 01:00 PST — 20 Nov. 2018, 07:00 PST",Jeopardy,On-site,65.8,N/A
354,MIEM CTF 2018 Final,2018,"16 Nov., 23:00 PST — 17 Nov. 2018, 07:00 PST",Jeopardy,On-site,23.01,N/A
355,InnoCTF 2018 - finals,2018,"16 Nov., 22:00 PST — 18 Nov. 2018, 10:00 PST",Jeopardy,On-site,0,Prequalified teams only
356,GreHack CTF 2018,2018,"16 Nov., 13:30 PST — 16 Nov. 2018, 22:00 PST",Jeopardy,On-site,0,N/A
357,RITSEC CTF 2018,2018,"16 Nov., 04:00 PST — 18 Nov. 2018, 15:59 PST",Jeopardy,Online,20.87,N/A
358,CTFZONE 2018 Finals,2018,"15 Nov., 00:00 PST — 16 Nov. 2018, 05:00 PST",Attack-Defense,On-site,25,Prequalified teams only
359,M*CTF 2018 Final,2018,"11 Nov., 01:00 PST — 11 Nov. 2018, 08:00 PST",Attack-Defense,On-site,0,Academic teams only
360,RuCTFE 2018,2018,"10 Nov., 02:00 PST — 10 Nov. 2018, 11:00 PST",Attack-Defense,Online,72,N/A
361,HCTF 2018,2018,"09 Nov., 04:00 PST — 11 Nov. 2018, 04:00 PST",Jeopardy,Online,25,N/A
362,Square CTF 2018,2018,"08 Nov., 11:00 PST — 14 Nov. 2018, 11:00 PST",Jeopardy,Online,25,N/A
363,DefCamp CTF Finals 2018,2018,"08 Nov., 01:00 PST — 09 Nov. 2018, 01:00 PST",Jeopardy,On-site,20,N/A
364,CSAW CTF Final Round 2018,2018,"07 Nov., 18:00 PST — 10 Nov. 2018, 06:00 PST",Jeopardy,On-site,35.5,N/A
365,Access Denied,2018,"03 Nov., 06:00 PDT — 03 Nov. 2018, 09:00 PDT",Jeopardy,Online,0,N/A
366,InnoCTF 2018 - quals,2018,"03 Nov., 02:00 PDT — 04 Nov. 2018, 01:00 PST",Jeopardy,Online,0,N/A
367,WhiteHat Grand Prix 2018 - Final Round,2018,"01 Nov., 02:30 PDT — 01 Nov. 2018, 10:30 PDT",Attack-Defense,On-site,18.67,N/A
368,CODE BLUE CTF 2018 Finals,2018,"31 Oct., 18:00 PDT — 01 Nov. 2018, 22:00 PDT",Jeopardy,On-site,17.5,N/A
369,Google Capture The Flag 2018 (Finals),2018,"27 Oct., 02:00 PDT — 28 Oct. 2018, 12:00 PDT",Jeopardy,On-site,25,N/A
370,SECCON 2018 Online CTF,2018,"26 Oct., 23:00 PDT — 27 Oct. 2018, 23:00 PDT",Jeopardy,Online,36.92,N/A
371,P.W.N. CTF,2018,"26 Oct., 11:18 PDT — 27 Oct. 2018, 12:19 PDT",Jeopardy,Online,24.83,N/A
372,MIEM CTF 2018 Quals,2018,"25 Oct., 17:00 PDT — 04 Nov. 2018, 15:59 PST",Jeopardy,Online,0,N/A
373,BSides Delhi CTF 2018,2018,"24 Oct., 23:00 PDT — 25 Oct. 2018, 23:00 PDT",Jeopardy,Online,25,N/A
374,M*CTF 2018 Quals,2018,"20 Oct., 05:00 PDT — 21 Oct. 2018, 05:30 PDT",Jeopardy,Online,0,N/A
375,HITCON CTF 2018,2018,"19 Oct., 19:00 PDT — 21 Oct. 2018, 19:00 PDT",Jeopardy,Online,98.52,N/A
376,Hack.lu CTF 2018,2018,"16 Oct., 03:00 PDT — 18 Oct. 2018, 03:00 PDT",Jeopardy,Online,72.75,N/A
377,HumanCTF,2018,"12 Oct., 18:00 PDT — 13 Oct. 2018, 01:00 PDT",Jeopardy,Online,1,N/A
378,InCTF 2018,2018,"06 Oct., 04:00 PDT — 07 Oct. 2018, 16:00 PDT",Jeopardy,Online,25,N/A
379,Hackover CTF 2018,2018,"05 Oct., 13:00 PDT — 06 Oct. 2018, 13:00 PDT",Jeopardy,Online,23.96,N/A
380,Teaser Dragon CTF 2018,2018,"29 Sept., 05:00 PDT — 30 Sept. 2018, 05:00 PDT",Jeopardy,Online,25,N/A
381,picoCTF 2018,2018,"28 Sept., 05:00 PDT — 12 Oct. 2018, 05:00 PDT",Jeopardy,Online,0,School teams only
382,STMCTF 2018,2018,"28 Sept., 04:00 PDT — 29 Sept. 2018, 16:00 PDT",Jeopardy,Online,0,N/A
383,DefCamp CTF Qualification 2018,2018,"22 Sept., 02:00 PDT — 23 Sept. 2018, 02:00 PDT",Jeopardy,Online,18.75,N/A
384,VolgaCTF 2018 Final,2018,"19 Sept., 23:00 PDT — 21 Sept. 2018, 03:00 PDT",Attack-Defense,On-site,10,N/A
385,IFIP SEC 2018 Capture-the-Flag,2018,"17 Sept., 00:00 PDT — 17 Sept. 2018, 13:00 PDT",Jeopardy,On-site,13,N/A
386,Trend Micro CTF 2018 - Raimund Genes Cup - Online Qualifier,2018,"14 Sept., 21:00 PDT — 15 Sept. 2018, 21:00 PDT",Jeopardy,Online,16.92,N/A
387,CSAW CTF Qualification Round 2018,2018,"14 Sept., 13:00 PDT — 16 Sept. 2018, 13:00 PDT",Jeopardy,Online,30.23,N/A
388,ICON CTF Finals,2018,"14 Sept., 03:00 PDT — 14 Sept. 2018, 11:00 PDT",Jeopardy,On-site,0,N/A
389,Security Case Study CTF 2018,2018,"13 Sept., 05:00 PDT — 14 Sept. 2018, 05:00 PDT",Jeopardy,On-site,11,N/A
390,Hardwear.io NL 2018 Hardware CTF,2018,"13 Sept., 01:00 PDT — 14 Sept. 2018, 07:45 PDT",Jeopardy,On-site,0,N/A
391,SEC-T CTF,2018,"13 Sept., 00:00 PDT — 14 Sept. 2018, 07:00 PDT",Jeopardy,Online,24.57,N/A
392,ISITDTU CTF 2018 Final,2018,"08 Sept., 18:00 PDT — 09 Sept. 2018, 06:00 PDT",Jeopardy,On-site,25,N/A
393,HackIT CTF 2018,2018,"08 Sept., 01:00 PDT — 10 Sept. 2018, 01:00 PDT",Jeopardy,Online,24.95,N/A
394,noxCTF 2018,2018,"06 Sept., 10:00 PDT — 08 Sept. 2018, 10:00 PDT",Jeopardy,Online,22.26,N/A
395,IceCTF 2018,2018,"06 Sept., 09:00 PDT — 13 Sept. 2018, 09:00 PDT",Jeopardy,Online,22.91,N/A
396,TokyoWesterns CTF 4th 2018,2018,"31 Aug., 17:00 PDT — 02 Sept. 2018, 17:00 PDT",Jeopardy,Online,80.04,N/A
397,Codefest CTF 2018,2018,"31 Aug., 11:00 PDT — 01 Sept. 2018, 05:00 PDT",Jeopardy,Online,6.95,N/A
398,HITB-XCTF GSEC CTF 2018 Final,2018,"30 Aug., 03:00 PDT — 31 Aug. 2018, 10:00 PDT",Attack-Defense,On-site,0,N/A
399,ICON CTF Quals,2018,"28 Aug., 01:31 PDT — 07 Sept. 2018, 15:00 PDT",Jeopardy,Online,25,N/A
400,Meepwn CTF Final 2018,2018,"24 Aug., 19:00 PDT — 26 Aug. 2018, 02:00 PDT",Jeopardy,On-site,25,N/A
401,WhiteHat Grand Prix 2018 – Quals,2018,"17 Aug., 19:00 PDT — 18 Aug. 2018, 19:00 PDT",Jeopardy,Online,24.5,N/A
402,h4ckc0n 2018,2018,"15 Aug., 11:30 PDT — 16 Aug. 2018, 11:30 PDT",Jeopardy,Online,24.33,N/A
403,DEF CON CTF 2018,2018,"10 Aug., 10:00 PDT — 12 Aug. 2018, 14:00 PDT",Attack-Defense,On-site,68.75,Prequalified teams only
